Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
miller's chicken,4,4,1600,29,0.00,https://www.tripadvisor.com/Restaurant_Review-g29942-d1798651-Reviews-Miller_s_Chicken-Athens_Ohio.html,104,0,0.00,0.01,3540000,"[65,82,44,44,44,0,55,55,100,55,82,55]",2023-04-13,"Knowledge panel, Video, Image, FAQ, Indented, Related searches",informational,Organic
wine deals near me,62,62,140,68,1.76,https://www.tripadvisor.com/Attraction_Review-g57875-d12326148-Reviews-Specials_Wine_Seller-Kilmarnock_Virginia.html,0,0,0.00,1,285000000,"[28,28,34,34,43,34,43,34,81,100,43,43]",2023-04-09,"Local pack, Site links, People also ask, Indented, Related searches",transactional,Organic
3485 mission inn avenue riverside ca,19,19,30,17,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g32978-d20952051-i459170964-Riverside_Municipal_Auditorium-Riverside_California.html,0,0,0.00,0,158000,"[18,18,18,18,18,18,18,100,18,18,18,18]",2023-04-01,"Site links, People also ask",informational,Organic
3485 mission inn avenue riverside ca,20,20,30,17,0.00,https://www.tripadvisor.com/Attraction_Review-g32978-d20952051-Reviews-Riverside_Municipal_Auditorium-Riverside_California.html,0,0,0.00,0,158000,"[18,18,18,18,18,18,18,100,18,18,18,18]",2023-04-01,"Site links, People also ask",informational,Organic
car rentals garden city ks,55,55,20,24,1.83,https://www.tripadvisor.com/Hotel_Review-g38726-d6848112-Reviews-Best_Western_Plus_Emerald_Inn_Suites-Garden_City_Kansas.html,0,0,0.00,0.24,14800000,"[40,40,60,60,20,20,20,0,40,40,40,0]",2023-04-09,"Local pack, Image pack, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
best restaurants in waikoloa,1,1,480,25,0.15,https://www.tripadvisor.com/Restaurants-g60608-Waikoloa_Kohala_Coast_Island_of_Hawaii_Hawaii.html,119,0,17.00,0.02,1660000,"[66,66,66,81,100,44,44,44,66,66,54,44]",2023-04-13,"Local pack, Video, FAQ, Related searches",commercial,Organic
why is ohio so weird,42,42,590,29,0.00,https://www.tripadvisor.com/ShowUserReviews-g50636-d4946425-r661161517-Castle_Noel-Medina_Ohio.html,0,0,0.00,0,56300000,"[0,0,0,0,0,0,0,5,30,34,82,100]",2023-04-13,"Site links, Video, People also ask, Related searches",informational,Organic
fenetre french,53,53,30,38,0.00,https://www.tripadvisor.com/Restaurant_Review-g616112-d1480509-Reviews-FENETRE_SUR_COUR-Cassel_Nord_Hauts_de_France.html,0,0,0.00,0,8610000,"[18,18,18,18,18,18,100,18,18,18,18,18]",2023-03-28,"Instant answer, Image pack, Site links, Video, Video Carousel, People also ask",informational,Organic
sand hills nebraska map,28,28,40,22,0.00,https://www.tripadvisor.com/Attraction_Review-g45461-d4869890-Reviews-Sandhills_Journey_Scenic_Byway-Broken_Bow_Nebraska.html,0,0,0.00,0.07,25700000,"[15,11,7,11,3,0,7,0,0,0,100,3]",2023-03-27,"Image pack, Video, Image, People also ask",informational,Organic
valencia williams,89,89,110,27,0.00,https://www.tripadvisor.com/Attraction_Review-g33020-d4191996-Reviews-Burke_Williams_at_Hotel_Valencia-San_Jose_California.html,0,0,0.00,0,47100000,"[64,64,100,64,82,82,82,64,64,64,82,41]",2023-03-27,"Knowledge panel, Image pack, Video, Image",informational,Organic
lakes in iowa near me,23,23,30,41,0.00,https://www.tripadvisor.com/Attractions-g37765-Activities-Clear_Lake_Iowa.html,0,0,0.00,0,45500000,"[11,11,11,64,64,11,11,11,11,11,11,11]",2023-03-27,"Local pack, Site links, Video, People also ask",transactional,Organic
christmas lights huntsville,19,19,170,26,0.00,https://www.tripadvisor.com/ShowUserReviews-g30620-d269098-r154547583-Huntsville_Botanical_Garden-Huntsville_Alabama.html,0,0,0.00,0,8600000,"[1,0,1,1,1,3,3,0,55,100,3,1]",2023-04-01,"Video, Image, People also ask, FAQ",commercial,Organic
party airbnb atlanta,30,30,70,42,0.74,https://www.tripadvisor.com/VacationRentals-g60898-Reviews-zfn4-Atlanta_Georgia-Smoking_Allowed_Vacation_Rentals.html,0,0,0.00,0.34,6160000,"[100,81,63,63,36,45,100,45,45,36,45,27]",2023-03-29,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
highland park high school reviews,53,53,30,40,0.00,https://www.tripadvisor.com/Hotel_Review-g36129-d87805-Reviews-Courtyard_by_Marriott_Chicago_Highland_Park_Northbrook-Highland_Park_Lake_County_Illinois.html,0,0,0.00,0,22100000,"[9,9,0,9,100,36,18,36,36,18,27,27]",2023-04-11,"Local pack, Video, FAQ, Indented, Related searches",commercial,Organic
best of paris,1,1,210,74,0.47,https://www.tripadvisor.com/Attractions-g187147-Activities-Paris_Ile_de_France.html,52,0,24.00,0.23,2960000000,"[53,53,100,65,80,65,65,53,65,53,100,80]",2023-03-30,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
treehouse in charleston sc,33,33,30,22,0.73,https://www.tripadvisor.com/Hotel_Review-g54162-d2297669-Reviews-Edisto_River_Treehouses-Canadys_South_Carolina.html,0,0,0.00,0.14,1740000,"[12,10,10,12,5,5,5,5,5,5,5,10]",2023-04-10,"Local pack, Image pack, Site links, Video, Image, Indented, Related searches",commercial,Organic
how far is a city block in miles,13,13,70,27,0.00,https://www.tripadvisor.com/ShowTopic-g60763-i5-k699395-How_long_is_a_block_in_Manhatten-New_York_City_New_York.html,0,0,0.00,0,213000000,"[34,21,28,34,34,21,21,21,6,28,21,15]",2023-04-10,"Site links, Featured snippet, People also ask, FAQ, Indented, Related searches",informational,Organic
hamura saimin kauai,2,2,720,33,0.00,https://www.tripadvisor.com/Restaurant_Review-g60623-d493044-Reviews-Hamura_Saimin_Stand-Lihue_Kauai_Hawaii.html,95,0,0.00,0,92,"[48,72,59,88,88,88,59,72,100,48,48,21]",2023-04-08,"Knowledge panel, Reviews, Video, Image, People also ask, FAQ, Indented, Related searches","informational, navigational",Organic
old advertisement,58,58,140,36,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g304555-d2369672-i57688782-Indian_Coffee_House-Jaipur_Jaipur_District_Rajasthan.html,0,0,0.00,0.27,2170000000,"[28,65,43,43,53,43,81,81,34,34,21,43]",2023-03-31,"Image pack, Video, Image, People also ask",informational,Organic
cabins near helen,14,14,30,48,0.93,https://www.tripadvisor.com/VacationRentals-g35004-Reviews-Helen_Georgia-Vacation_Rentals.html,0,0,0.00,0.36,34900000,"[27,18,18,18,18,18,18,18,18,100,18,18]",2023-03-25,"Site links, Video, Image, AdWords bottom, Hotels Pack, FAQ","informational, transactional",Organic
hawaiian brownies,39,39,30,5,0.00,https://www.tripadvisor.com/ShowUserReviews-g60659-d826834-r570528432-Kilani_Bakery-Wahiawa_Oahu_Hawaii.html,0,0,0.00,0.71,5700000,"[40,60,80,60,80,100,80,80,60,40,40,40]",2023-04-13,"Image pack, Reviews, Video, Recipes, Indented, Related searches",informational,Organic
girasoles puerto rico,2,2,40,25,0.00,https://www.tripadvisor.com/Attraction_Review-g736581-d8472072-Reviews-Finca_El_Girasol-Guanica_Puerto_Rico.html,5,0,0.00,0.08,95,"[18,18,27,18,100,100,18,100,18,18,18,18]",2023-04-04,"Knowledge panel, Image pack, Site links, Video, Image",informational,Organic
smoothie grand rapids,13,13,70,25,2.62,https://www.tripadvisor.com/Restaurant_Review-g42256-d17307152-Reviews-Tropical_Smoothie_Cafe-Grand_Rapids_Kent_County_Michigan.html,0,0,0.00,0.1,2350000,"[0,82,100,100,64,82,0,0,5,0,0,5]",2023-04-07,"Local pack, Image pack, Site links, Reviews, Video, Image, People also ask, Recipes, Indented, Related searches",commercial,Organic
smoothie grand rapids,12,12,70,25,2.62,https://www.tripadvisor.com/Restaurant_Review-g42256-d4823157-Reviews-Tropical_Smoothie_Cafe-Grand_Rapids_Kent_County_Michigan.html,0,0,0.00,0.1,2350000,"[0,82,100,100,64,82,0,0,5,0,0,5]",2023-04-07,"Local pack, Image pack, Site links, Reviews, Video, Image, People also ask, Recipes, Indented, Related searches",commercial,Organic
houston to amsterdam direct flights,15,15,20,18,1.10,https://www.tripadvisor.com/Flights-g188590-o56003-Houston_to_Amsterdam.html,0,0,0.00,0.15,19200000,"[50,100,100,100,100,100,100,100,100,100,100,100]",2023-04-04,"Site links, People also ask, FAQ, Flights",informational,Organic
czech tube,20,20,70,4,0.00,https://www.tripadvisor.com/Attractions-g274684-Activities-c61-t193-Czech_Republic.html,0,0,0.00,0,44,"[50,64,50,50,78,78,14,64,14,14,14,78]",2023-03-28,Reviews,informational,Organic
largest house in la,70,70,40,71,0.00,https://www.tripadvisor.com/ShowUserReviews-g60864-d527390-r653108258-Robinson_House-New_Orleans_Louisiana.html,0,0,0.00,0,871000000,"[11,1,1,1,5,1,1,1,1,1,1,1]",2023-03-30,"Site links, Video, Featured snippet, People also ask, FAQ",informational,Organic
jerasic park,88,88,880,92,0.44,https://www.tripadvisor.com/Attraction_Review-g32655-d12200780-Reviews-Jurassic_Park_The_Ride-Los_Angeles_California.html,0,0,0.00,0.25,183000000,"[7,44,13,100,30,16,13,11,11,2,44,44]",2023-04-04,"Knowledge panel, Top stories, Site links, Video, Image, People also ask","informational, transactional",Organic
chautauqua boat rentals,16,16,110,19,0.58,https://www.tripadvisor.com/ShowUserReviews-g48138-d10325048-r516889421-Chautauqua_Marina-Mayville_Chautauqua_County_New_York.html,0,0,0.00,0.25,1720000,"[8,10,29,66,81,54,14,8,4,4,4,4]",2023-04-02,"Local pack, Image pack, Site links, Video, Image, FAQ",commercial,Organic
what is the temperature in dc right now,49,49,40,62,0.00,https://www.tripadvisor.com/Hotels-g28970-Washington_DC_District_of_Columbia-Hotels.html,0,0,0.00,0,128000000,"[2,2,2,2,2,2,2,2,2,15,15,2]",2023-04-13,"Instant answer, Site links, Video, Related searches",informational,Organic
burgers and cream menu,11,11,170,22,0.00,https://www.tripadvisor.com/Restaurant_Review-g29120-d4640221-Reviews-Burger_Cream-Auburn_Placer_County_California.html,3,0,0.00,0,73400000,"[43,43,53,53,43,43,43,43,34,43,53,53]",2023-03-24,"Local pack, Image pack, FAQ",commercial,Organic
arroba,83,80,49500,51,0.00,https://www.tripadvisor.com/Restaurant_Review-g580268-d23608283-Reviews-Arroba_E_Meia-Vila_Nova_de_Gaia_Porto_District_Northern_Portugal.html,0,0,0.00,0,26500000,"[54,66,54,66,66,100,54,54,54,44,54,66]",2023-04-16,"Instant answer, Knowledge panel, Image pack, Indented, Related searches",informational,Organic
the root white lake,11,11,40,28,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g42818-d2249576-i450193222-Stella_s_Table-White_Lake_Michigan.html,0,0,0.00,0,91500000,"[45,45,45,36,27,45,36,45,27,36,45,36]",2023-03-21,"Knowledge panel, Image pack, Site links, Video, Image",informational,Organic
places to eat on river street savannah ga,1,1,70,50,0.00,https://www.tripadvisor.com/RestaurantsNear-g60814-d1090246-Historic_River_Street-Savannah_Georgia.html,9,0,0.00,0.04,7270000,"[34,15,34,34,42,42,7,34,7,7,7,7]",2023-04-08,"Local pack, FAQ, Indented, Related searches",commercial,Organic
st martin beach villas destin florida,15,15,30,14,3.60,https://www.tripadvisor.com/ShowTopic-g34182-i111-k1257294-St_Martin_Beachwalk_Villas-Destin_Florida.html,0,0,0.00,0.43,3310000,"[27,18,18,18,18,100,18,18,18,18,18,18]",2023-03-23,"Knowledge panel, Image pack, Image, FAQ",informational,Organic
things to do in new jersey for couples at night,4,4,70,29,0.80,https://www.tripadvisor.com/Attractions-g28951-Activities-zft12169-New_Jersey.html,4,0,3.00,0.18,276000000,"[0,0,0,0,0,52,100,52,52,9,66,52]",2023-03-26,"Carousel, Site links, Video, Image, People also ask, FAQ","commercial, informational",Organic
who is on the academy of motion pictures,37,37,30,60,0.00,https://www.tripadvisor.com/Attraction_Review-g32655-d23662291-Reviews-Academy_Museum_Of_Motion_Pictures-Los_Angeles_California.html,0,0,0.00,0,364000000,"[18,100,0,18,18,18,18,18,18,18,18,18]",2023-04-01,"Knowledge panel, Site links",informational,Organic
mt lawly,4,4,140,24,6.61,https://www.tripadvisor.com/Tourism-g3208301-Mount_Lawley_Greater_Perth_Western_Australia-Vacations.html,9,0,60.00,0.01,2460000,"[82,66,66,53,28,82,0,10,0,0,0,0]",2023-03-27,"Knowledge panel, Image pack, Site links, Image",informational,Organic
palace inn blue kemah,24,24,70,19,0.00,https://www.tripadvisor.com/Hotel_Review-g56066-d550030-Reviews-Palace_Inn_Kemah-Kemah_Texas.html,0,0,0.00,0.08,44,"[65,53,6,6,6,6,6,6,34,34,6,6]",2023-03-29,"Knowledge panel, Image pack, Site links, Image, FAQ",informational,Organic
restaurants near charleston marriott,1,1,50,30,0.00,https://www.tripadvisor.com/RestaurantsNear-g54171-d97076-Charleston_Marriott-Charleston_South_Carolina.html,12,0,0.00,0,96,"[78,78,50,35,28,35,28,14,14,14,14,78]",2023-04-05,FAQ,commercial,Organic
pamela's squirrel hill,6,6,70,29,0.00,https://www.tripadvisor.com/Restaurant_Review-g53449-d401177-Reviews-Pamela_s-Pittsburgh_Pennsylvania.html,2,0,0.00,0,82,"[24,10,6,5,5,3,2,3,3,3,2,1]",2023-04-02,"Knowledge panel, People also ask",informational,Organic
dream of pool,74,74,140,18,2.74,https://www.tripadvisor.com/LocationPhotoDirectLink-g40251-d3387379-i75732556-Seven_Clans_Hotel-Kinder_Louisiana.html,0,0,0.00,0.04,272000000,"[4,6,45,6,6,6,6,0,5,5,4,0]",2023-03-23,"Site links, Video, Featured snippet, Video Carousel, People also ask",informational,Organic
dufresne & redding fishing charters,73,73,30,2,1.95,https://www.tripadvisor.com/Attractions-g32952-Activities-c61-t217-Redding_California.html,0,0,0.00,1,84,"[2,2,2,2,2,2,2,2,2,2,11,2]",2023-03-28,"Knowledge panel, Video, Image",transactional,Organic
hawaii friends,48,48,30,21,0.00,https://www.tripadvisor.com/Attraction_Review-g143034-d8642585-Reviews-Friends_of_Hawai_i_Volcanoes_National_Park-Hawaii_Volcanoes_National_Park_Island_.html,0,0,0.00,0.03,407000000,"[0,100,0,0,0,0,0,0,0,0,0,42]",2023-04-13,"Image pack, Site links, Image, Video Carousel, People also ask, Indented, Related searches",informational,Organic
okanagan lake provincial park,4,4,50,16,0.00,https://www.tripadvisor.com/Attraction_Review-g616300-d6436728-Reviews-Okanagan_Lake_Provincial_Park-Summerland_Okanagan_Valley_British_Columbia.html,1,0,0.00,0,987000,"[11,11,100,64,64,64,11,11,11,11,11,11]",2023-04-11,"Local pack, Image pack, Video, People also ask, FAQ, Indented, Related searches, See results about",commercial,Organic
546 north eastern avenue,98,98,70,16,0.00,https://www.tripadvisor.com/RestaurantsNear-g45953-d1536963-oa120-Claim_Jumper_Restaurants-Henderson_Nevada.html,0,0,0.00,0,3460000,"[0,0,0,100,100,100,100,100,100,100,100,0]",2023-04-09,"Image pack, Image, Indented, Address pack, Related searches",informational,Organic
alaska the movie,85,85,170,38,0.00,https://www.tripadvisor.com/ShowUserReviews-g60880-d559236-r485938934-Alaska_Experience_Theatre-Anchorage_Alaska.html,0,0,0.00,0.14,69300000,"[5,1,100,5,6,12,15,36,0,9,44,44]",2023-03-27,"Knowledge panel, Site links, Video, Video Carousel, People also ask","informational, transactional",Organic
blueshark,66,66,1300,52,1.85,https://www.tripadvisor.com/Attraction_Review-g295370-d15643977-Reviews-Blue_Shark_Day_Boat_Tours_Split_Croatia-Split_Split_Dalmatia_County_Dalmatia.html,0,0,0.00,0.04,5920000,"[100,1,24,16,36,44,66,13,8,44,44,24]",2023-04-12,"Local pack, Image pack, Site links, Video, Image, Video Carousel, Indented, Related searches, See results about",informational,Organic
freak test,71,71,320,20,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g35805-d1533413-i362236994-Amazing_Chicago_s_Funhouse_Maze-Chicago_Illinois.html,0,0,0.00,0.02,42200000,"[66,44,54,66,66,44,35,54,66,54,81,54]",2023-04-06,Video,informational,Organic
sunrise barns,43,43,20,9,0.97,https://www.tripadvisor.com/ShowUserReviews-g60838-d2329299-r230612026-Mormon_Row_Historic_District-Moose_Grand_Teton_National_Park_Wyoming.html,0,0,0.00,0.35,35800000,"[28,42,28,14,28,28,28,28,28,28,28,14]",2023-03-21,"Local pack, Image pack, Site links, Video, Image",commercial,Organic
halal food cart nyc,24,24,210,34,0.00,https://www.tripadvisor.com/ShowUserReviews-g60763-d3491934-r444936321-The_Halal_Guys-New_York_City_New_York.html,0,0,0.00,0,3320000,"[42,65,65,80,100,65,80,100,80,80,80,15]",2023-04-09,"Local pack, Reviews, Video, Image, People also ask, Indented, Related searches",commercial,Organic
1960s diner menu,37,0,50,19,0.00,https://www.tripadvisor.com/Restaurant_Review-g1179426-d2543023-Reviews-Marilyn_s_60_s_Diner-Storms_River_Tsitsikamma_National_Park_Eastern_Cape.html,0,0,0.00,1,5720000,"[35,64,64,35,14,14,14,14,14,78,78,78]",2023-04-16,"Image pack, Video, Image, Indented, Related searches",informational,Organic
white water rafting tennessee,31,31,2900,47,0.55,https://www.tripadvisor.com/Attraction_Review-g55090-d2182250-Reviews-River_Rat_Whitewater_Rafting-Hartford_Tennessee.html,2,0,1.00,0.15,3240000,"[10,24,36,29,66,29,16,8,6,8,6,19]",2023-04-15,"Local pack, Site links, Image, Video Carousel, People also ask, FAQ, Indented, Related searches",commercial,Organic
la maquina el salvador,49,49,90,25,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g303272-d7262898-i193270718-Casa_do_Rio_Vermelho-Salvador_State_of_Bahia.html,0,0,0.00,0,20300000,"[29,52,64,64,64,82,82,52,23,41,41,23]",2023-03-30,"Knowledge panel, Image pack, Video, People also ask","informational, transactional",Organic
romantic hotels mn,1,1,90,26,0.52,https://www.tripadvisor.com/Hotels-g28944-zff3-Minnesota-Hotels.html,22,0,11.00,0.18,20900000,"[100,100,35,35,50,64,64,50,50,78,64,50]",2023-04-04,"Site links, Image, Hotels Pack",transactional,Organic
belmont racetrack,5,5,2900,56,1.55,https://www.tripadvisor.com/Attraction_Review-g47684-d273558-Reviews-Belmont_Park_Race_Track-Elmont_Long_Island_New_York.html,63,0,98.00,0.02,2550000,"[3,10,54,100,66,7,10,44,2,2,2,2]",2023-04-15,"Local pack, Site links, Video, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
dog farm atlanta,92,92,20,7,1.69,https://www.tripadvisor.com/ShowUserReviews-g58505-d2269060-r428958238-Greenbank_Farm-Greenbank_Whidbey_Island_Washington.html,0,0,0.00,0.24,36100000,"[28,28,28,28,28,28,28,28,28,28,28,28]",2023-04-02,"Local pack, Site links, Image",commercial,Organic
marquette ks restaurants,1,1,30,29,0.00,https://www.tripadvisor.com/Restaurants-g38884-Marquette_Kansas.html,7,0,0.00,0,3540000,"[18,18,18,18,18,18,100,18,18,18,18,18]",2023-03-30,"Local pack, Site links",commercial,Organic
marquette ks restaurants,2,2,30,29,0.00,https://www.tripadvisor.com/RestaurantsNear-g38884-d3572043-Kansas_Motorcycle_Museum-Marquette_Kansas.html,3,0,0.00,0,3540000,"[18,18,18,18,18,18,100,18,18,18,18,18]",2023-03-30,"Local pack, Site links",commercial,Organic
peniche portugal real estate,30,30,110,13,0.26,https://www.tripadvisor.com/VacationRentals-g608952-Reviews-Peniche_Leiria_District_Central_Portugal-Vacation_Rentals.html,0,0,0.00,0.25,87,"[100,78,78,100,100,100,78,64,64,64,64,64]",2023-03-30,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
israel silver coins,60,60,90,14,0.69,https://www.tripadvisor.com/ShowTopic-g293977-i1733-k4428746-Where_to_buy_gold_silver_coins_in_Israel-Israel.html,0,0,0.00,1,21700000,"[78,78,64,50,50,78,78,78,78,78,64,64]",2023-04-07,"Image pack, Video, Image, People also ask, Indented, Related searches",commercial,Organic
axe throwing miramar,4,4,20,5,1.13,https://www.tripadvisor.com/Attraction_Review-g1479123-d21139372-Reviews-Axes_Ice_Cream-Miramar_Beach_Destin_Florida.html,1,0,1.00,0.18,87,"[33,22,22,22,22,22,22,22,22,22,22,22]",2023-03-22,"Local pack, Image pack, Site links, Video, Image, AdWords bottom",commercial,Organic
maui gay massage,13,13,140,6,0.00,https://www.tripadvisor.com/ShowUserReviews-g609129-d153861-r230961563-Spa_Grande-Wailea_Maui_Hawaii.html,1,0,0.00,0.03,83,"[53,53,42,42,42,42,53,65,42,65,65,53]",2023-04-02,Local pack,commercial,Organic
maui gay massage,14,14,140,6,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g60636-d5927678-i229800204-Maui_Wellness_Center-Paia_Maui_Hawaii.html,0,0,0.00,0.03,83,"[53,53,42,42,42,42,53,65,42,65,65,53]",2023-04-02,Local pack,commercial,Organic
bruner missouri,29,29,110,20,0.00,https://www.tripadvisor.com/Restaurants-g44179-Bruner_Missouri.html,0,0,0.00,0.01,2100000,"[82,82,64,82,64,64,64,100,52,52,52,41]",2023-04-04,"Knowledge panel, Image pack, Image","informational, transactional",Organic
chinese bridge,76,76,390,13,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g551734-d1811986-i408210489-Dumfries_House-New_Cumnock_East_Ayrshire_Ayrshire_Scotland.html,0,0,0.00,0,377000000,"[39,39,39,48,48,32,32,39,39,48,48,48]",2023-04-09,"Knowledge panel, Image pack, Site links, Video, Image, People also ask, FAQ, Indented, Related searches",informational,Organic
tank for iguana,66,66,70,26,0.20,https://www.tripadvisor.com/LocationPhotoDirectLink-g30196-d5932721-i307641056-Austin_Aquarium-Austin_Texas.html,0,0,0.00,1,4010000,"[6,81,14,4,6,6,6,4,2,10,10,10]",2023-04-11,"Image pack, Site links, Video, Image, Related searches",commercial,Organic
merida 17,6,6,50,12,0.00,https://www.tripadvisor.com/Hotel_Review-g150811-d12289161-Reviews-Hilton_Garden_Inn_Merida-Merida_Yucatan_Peninsula.html,1,0,0.00,0.13,62800000,"[52,100,82,11,11,23,11,11,11,11,11,11]",2023-03-22,"Image pack, Video, Image, People also ask",informational,Organic
merida 17,5,5,50,12,0.00,https://www.tripadvisor.com/Hotel_Review-g150811-d19485119-Reviews-Extended_Suites_Merida_Siglo_XXI-Merida_Yucatan_Peninsula.html,2,0,0.00,0.13,62800000,"[52,100,82,11,11,23,11,11,11,11,11,11]",2023-03-22,"Image pack, Video, Image, People also ask",informational,Organic
motel in niagara,8,8,140,37,1.06,https://www.tripadvisor.com/Hotels-g154998-Niagara_Falls_Ontario-Hotels.html,3,0,3.00,0.07,8990000,"[1,5,100,1,1,20,1,1,1,1,1,1]",2023-04-10,"Image pack, Video, Image, Hotels Pack, FAQ, Indented, Related searches",transactional,Organic
motel in niagara,7,7,140,37,1.06,https://www.tripadvisor.com/HotelsList-Niagara_Falls-Cheap-Motels-zfp10863994.html,3,0,3.00,0.07,8990000,"[1,5,100,1,1,20,1,1,1,1,1,1]",2023-04-10,"Image pack, Video, Image, Hotels Pack, FAQ, Indented, Related searches",transactional,Organic
where is wendy williams at,38,38,30,56,0.00,https://www.tripadvisor.com/Attraction_Review-g60763-d9985900-Reviews-The_Wendy_Williams_Show-New_York_City_New_York.html,0,0,0.00,0,58400000,"[14,14,35,28,14,28,14,14,14,14,14,14]",2023-04-07,"Video, Video Carousel, People also ask, FAQ, Indented, Related searches",informational,Organic
grace point,23,23,2900,42,0.53,https://www.tripadvisor.com/Hotel_Review-g10006284-d185069-Reviews-Point_Grace-Grace_Bay_Providenciales_Turks_and_Caicos.html,4,0,2.00,0,626000000,"[44,24,44,53,53,53,100,44,35,66,44,44]",2023-04-15,"Local pack, Image pack, Site links, Image, Related searches",commercial,Organic
the love lock bridge houston,40,40,30,33,0.00,https://www.tripadvisor.com/FAQ_Answers-g187147-d601755-t4573410-Can_you_still_put_a_lock_on_the_love_lock_bridge.html,0,0,0.00,0,93,"[63,0,0,18,100,18,18,18,18,18,18,18]",2023-03-19,"Video, Featured snippet, Image, People also ask",informational,Organic
chef giovanni,20,20,70,16,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g48915-d5422157-i268019258-The_Green_Palate-Woodstock_Catskill_Region_New_York.html,0,0,0.00,0,21000000,"[22,4,4,22,4,4,22,4,22,22,22,22]",2023-04-05,"Image pack, Site links, Video, Image, Video Carousel",informational,Organic
don haskins map,33,33,40,6,0.25,https://www.tripadvisor.com/RestaurantsNear-g60768-d3853368-Don_Haskins_Center-El_Paso_Texas.html,0,0,0.00,0.05,1860000,"[8,1,1,1,6,1,1,3,1,1,1,1]",2023-03-23,"Image pack, Site links, Video, Image",informational,Organic
famous chicago architects,19,19,480,20,1.97,https://www.tripadvisor.com/Attractions-g35805-Activities-c47-t3-Chicago_Illinois.html,0,0,1.00,0.02,10900000,"[81,54,81,81,100,81,81,100,81,66,66,66]",2023-04-15,"Carousel, Site links, Video, People also ask, Related searches","commercial, informational",Organic
queen of sheba menu,21,21,170,11,0.26,https://www.tripadvisor.com/Restaurant_Review-g52024-d439844-Reviews-Queen_of_Sheba-Portland_Oregon.html,0,0,0.00,0.02,1960000,"[26,80,65,53,65,53,53,53,65,80,80,80]",2023-04-03,"Image pack, Video",commercial,Organic
bailey pond,88,88,70,8,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g45926-d7982156-i130900382-Fuji_Park-Carson_City_Nevada.html,0,0,0.00,0.01,26300000,"[14,78,78,78,78,64,64,78,35,50,35,14]",2023-03-30,"Knowledge panel, Image pack, Site links, Video, Image, Video Carousel",informational,Organic
essex nantucket,27,27,50,32,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g29527-d109747-i152857662-Whaling_Museum-Nantucket_Massachusetts.html,0,0,0.00,0,3350000,"[66,42,52,23,33,33,19,23,14,9,9,9]",2023-03-30,"Knowledge panel, Site links, Video, Image, People also ask",informational,Organic
best vacations for january,57,57,20,56,1.37,https://www.tripadvisor.com/ShowTopic-g1-i12289-k2357043-Where_to_go_for_beach_holiday_in_January-Beach_Vacations.html,0,0,0.00,0.22,53500000,"[14,0,0,0,14,14,28,57,71,100,57,14]",2023-03-22,"Site links, Video, AdWords bottom, People also ask, FAQ",commercial,Organic
programa quest,89,89,30,57,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g187497-d17154775-i386676129-Smart_Barcelona-Barcelona_Catalonia.html,0,0,0.00,0.14,22800000,"[100,0,44,22,22,22,77,22,22,22,22,22]",2023-04-02,"Image pack, Site links, Video, People also ask",informational,Organic
circa dental,30,30,20,1,10.71,https://www.tripadvisor.com/LocationPhotoDirectLink-g54171-d148582-i321107902-Macaulay_Museum_of_Dental_History-Charleston_South_Carolina.html,0,0,0.00,0.14,6600000,"[11,11,11,11,11,11,11,11,11,11,11,11]",2023-04-03,"Local pack, Image pack, Site links, Video, Image",commercial,Organic
spider verse cake,42,42,90,21,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g34221-d15051288-i377156491-Oksa_Cakes-Flagler_Beach_Florida.html,0,0,0.00,0.72,34000000,"[64,64,64,52,41,41,52,64,29,29,41,11]",2023-03-28,"Image pack, Reviews, Image, Video Carousel",informational,Organic
refill water 5 gallon,86,86,20,14,2.76,https://www.tripadvisor.com/ShowTopic-g60872-i269-k8863170-o10-Where_can_I_get_gallon_jugs_of_water_refilled-Kailua_Kona_Island_of_Hawaii_Hawaii.html,0,0,0.00,0.8,10400000,"[40,40,40,40,40,40,40,40,40,40,40,40]",2023-04-06,"Site links, Video, Image, AdWords bottom, People also ask, Indented, Related searches","informational, transactional",Organic
